Coordenadas_inicio,Coordenadas_fin,Minutos
"[39.51706801175154, -0.3665517312141064]","[39.49845598623537, -0.39056477274472795]",11.552342342342344
"[39.519483174804066, -0.4220131737297725]","[39.50610602246668, -0.439864368199223]",12.372345345345343
"[39.475437573561095, -0.36884548404982664]","[39.47495383966267, -0.39688641034215316]",11.33833033033033
"[39.47234479356547, -0.4235050334117911]","[39.49135937203048, -0.3763199260554102]",17.396804804804805
"[39.524083037624536, -0.3877185280702557]","[39.496908611538665, -0.3799658234888747]",11.395528528528526
"[39.51554528445218, -0.4632047445207158]","[39.51718000635804, -0.41070460342179194]",21.769627627627624
"[39.44909505691507, -0.344109588268877]","[39.46118859958081, -0.3911498217900398]",15.91378678678679
"[39.49097945485537, -0.38159829623665165]","[39.41857245151312, -0.39112269713433645]",30.864450450450438
"[39.50881230217687, -0.4297278447153859]","[39.524896475240915, -0.4677339443113232]",15.6856006006006
"[39.50757149656512, -0.4106832697114936]","[39.5134925123605, -0.4473330893132694]",17.690213213213216
"[39.475457299933844, -0.360326462303578]","[39.497991116814404, -0.39479486878603864]",14.236210210210213
"[39.429332175698626, -0.38878254354566605]","[39.52246676368317, -0.3871225876284962]",40.28627927927926
"[39.44803052520913, -0.3664927521993145]","[39.49725256221984, -0.4194510544874338]",24.40998198198199
"[39.44644955288118, -0.377391798601322]","[39.494099377354736, -0.3809997744081264]",21.0901081081081
"[39.461110875291936, -0.3758206272100413]","[39.47589277244151, -0.42140823735337896]",16.979696696696696
"[39.471755499259665, -0.39932638384167923]","[39.49873474081511, -0.3907104134753145]",12.08344144144144
"[39.473403416792856, -0.3898746633527243]","[39.5054209428166, -0.3481715122751803]",27.893951951951934
"[39.48441851601877, -0.3846753731275871]","[39.4507816887771, -0.3762032680079216]",17.881012012012015
"[39.44979391782918, -0.37403013529643075]","[39.4995431634169, -0.391853203742223]",22.46427027027028
"[39.491285566755586, -0.3483309189307893]","[39.464896197734866, -0.3601550159895986]",19.645669669669665
"[39.47267133563893, -0.3651412710325937]","[39.42261515782383, -0.40051342090401326]",28.373861861861872
"[39.49778671598614, -0.38437212476668897]","[39.452214820512204, -0.39553317294399865]",19.27161861861863
"[39.512620583744514, -0.40711225011026925]","[39.510017047828995, -0.4154929831400603]",10.879567567567568
"[39.51259516113912, -0.46345763941966195]","[39.518627804521465, -0.41251131418854237]",21.19102402402402
"[39.46827242724942, -0.36453570837896165]","[39.45170689298975, -0.33480705664630933]",13.225306306306303
"[39.46008838861107, -0.380662093614503]","[39.4405596840043, -0.36863030041352224]",11.882993993993999
"[39.46423395909913, -0.36095004369679173]","[39.506203744732325, -0.35424858564543465]",23.30819519519519
"[39.48783120161742, -0.39541685791963876]","[39.45240678298949, -0.3899001283564396]",14.221375375375377
"[39.449127710769574, -0.39602824840563167]","[39.471754402863255, -0.3611616418023723]",15.022837837837843
"[39.44684201602743, -0.39116377015233733]","[39.528735491720106, -0.38487558674985933]",32.52951351351351
"[39.46606267348533, -0.329845943113011]","[39.46872115960093, -0.41765959414528425]",25.538849849849843
"[39.50543404615704, -0.34877283270671944]","[39.477438628623965, -0.39140031045089485]",35.663498498498505
"[39.48170957273892, -0.4227969530736738]","[39.44984907483212, -0.3923317810900036]",16.226387387387394
"[39.461110875291936, -0.3758206272100413]","[39.48451404453094, -0.3730576383252307]",13.563093093093093
"[39.47070003464235, -0.421920087396186]","[39.46297791859701, -0.3424787132288835]",22.556456456456466
"[39.51527071906093, -0.42557943284593175]","[39.511028343570466, -0.4195592222368153]",13.064522522522527
"[39.44571653797857, -0.33790994343654696]","[39.47093052121116, -0.4227279707440064]",29.11855255255255
"[39.47291520621621, -0.42233562086774595]","[39.49864955886712, -0.3526222755794281]",35.30259759759759
"[39.49515809076606, -0.37151683066547664]","[39.47359441180709, -0.3452930063272659]",13.337948948948943
"[39.467095410273586, -0.3319489453682912]","[39.497750135806285, -0.387981883318827]",23.026297297297294
"[39.51703919329143, -0.4192018925021307]","[39.506529226434814, -0.44321249493621373]",12.494324324324321
"[39.44840648593611, -0.33296270890976176]","[39.50503503621784, -0.3423934297475846]",25.289483483483487
"[39.45515096745704, -0.37555447177159884]","[39.499529419169434, -0.41608551009749944]",22.56116516516516
"[39.41857245151312, -0.39112269713433645]","[39.52379561211587, -0.38649143438564654]",43.28546546546546
"[39.46691045437545, -0.39865223412162126]","[39.459950694682476, -0.35502192623029094]",13.295462462462462
"[39.520280058256155, -0.3911291869816222]","[39.481842036096815, -0.35901671492479786]",17.274015015015006
"[39.48079456082233, -0.3795517509366941]","[39.46100601607999, -0.3487311039045145]",12.439219219219215
"[39.47229452087998, -0.33104572596920534]","[39.49864955886712, -0.3526222755794281]",14.661879879879882
"[39.46836276023066, -0.34310247448824943]","[39.425442589875566, -0.39966401379356]",27.66861261261262
"[39.462513474470384, -0.3758932495284858]","[39.44762264402125, -0.33089149631046144]",16.92087687687688
"[39.4989256237106, -0.35500960546582977]","[39.48303443350341, -0.41669399482824054]",45.20980780780783
"[39.47045846198583, -0.32917627342957323]","[39.44857082950725, -0.3707588512704528]",15.954402402402396
"[39.47267097383414, -0.4209128723806007]","[39.4835674873126, -0.3651773964770633]",19.005105105105105
"[39.50807235260484, -0.41683954657816563]","[39.51505591482996, -0.46908348775776415]",24.74196696696697
"[39.48187686796136, -0.4151192495237412]","[39.489708757694494, -0.36330430724063856]",22.3332972972973
"[39.44645857432646, -0.39168836472280283]","[39.481045097505415, -0.3933742314245568]",14.772087087087092
"[39.48952319185241, -0.395504981001536]","[39.44796354236938, -0.3704877299222435]",18.249810810810807
"[39.46444838266519, -0.33519194133695096]","[39.519078709373396, -0.38648241641924264]",26.771102102102102
"[39.44857082950725, -0.3707588512704528]","[39.45087667643759, -0.33858323658989325]",12.52942642642643
"[39.447898087135194, -0.3945881532019548]","[39.4506024492486, -0.33539453873219194]",19.372849849849853
"[39.50227383512022, -0.42555673835108276]","[39.46110739421434, -0.3790747694844491]",24.90605705705707
"[39.47994259111791, -0.42545333810759917]","[39.48040922086871, -0.36586771694668146]",21.102030030030033
"[39.52257085031903, -0.3859118387261502]","[39.48038730366852, -0.412566580343244]",28.46472972972973
"[39.44919557288478, -0.34471194947360534]","[39.4876821279708, -0.37581516850599606]",17.215654654654656
"[39.47351395277355, -0.3899948354470055]","[39.474942284102674, -0.33791286424519]",17.699732732732738
"[39.48321379153044, -0.3570850630068154]","[39.46421260969395, -0.33659025138060356]",11.058267267267267
"[39.47583073068777, -0.4174171513645787]","[39.468677658275396, -0.3562926067903827]",19.145528528528537
"[39.48453759968374, -0.36579647466893916]","[39.45798611525447, -0.36505630781828524]",11.358054054054053
"[39.46844234894367, -0.3435909284365136]","[39.44810504310105, -0.37645537820530045]",13.715486486486489
"[39.49716131473106, -0.3945478733861425]","[39.463199660586675, -0.3602330258697767]",16.522459459459455
"[39.45129279176826, -0.3908681664198626]","[39.48937395381612, -0.3656053455118217]",17.944540540540533
"[39.458858245116886, -0.4039672915887478]","[39.49022731182165, -0.3566863944075277]",19.934774774774777
"[39.46064275319887, -0.3668700279915751]","[39.447606332361694, -0.39985688607325515]",11.82724024024024
"[39.52445892748049, -0.4101605244215374]","[39.512787346799634, -0.4692950750981623]",21.042336336336337
"[39.4711488886069, -0.41771695184168334]","[39.453744278980416, -0.37750546627511117]",15.707954954954953
"[39.511023071325866, -0.37602876295056664]","[39.45644932827231, -0.38095991073186475]",23.34432132132132
"[39.4474781363513, -0.3334693386528639]","[39.45833927812623, -0.3784701984556159]",18.0801981981982
"[39.50304914905475, -0.4167527435064966]","[39.470987353068, -0.4142742974077577]",17.110867867867885
"[39.470987353068, -0.4142742974077577]","[39.49342191478942, -0.38911837134719757]",13.489576576576576
"[39.512460974650324, -0.44819559250991736]","[39.51330334143035, -0.41444297271657604]",15.705723723723725
"[39.458587209177765, -0.3987370408789419]","[39.472298134068815, -0.330016490150732]",22.614162162162156
"[39.46701554079983, -0.36126814321084116]","[39.47709196166012, -0.4213505411322722]",18.957789789789786
"[39.506916485430004, -0.4144452647333585]","[39.51330494459042, -0.47152481893204873]",24.225075075075075
"[39.50567505665438, -0.4404453394610143]","[39.51437698964522, -0.41337456927624877]",13.269219219219224
"[39.4835674873126, -0.3651773964770633]","[39.47688327997353, -0.3869462655361148]",10.672876876876876
"[39.49708680212388, -0.4187729211119305]","[39.481714200553526, -0.3885892614999255]",12.265123123123123
"[39.46781499520431, -0.35858369456476535]","[39.44986902404541, -0.39077000991567484]",14.441087087087089
"[39.39841385422155, -0.4061291982350767]","[39.4267044662534, -0.4296403400059953]",16.895408408408414
"[39.45677633366987, -0.39723989351276073]","[39.49516171382087, -0.3483593784392022]",28.035480480480487
"[39.481842036096815, -0.35901671492479786]","[39.47971814457138, -0.37445722561747696]",10.810072072072073
"[39.462161275868645, -0.36607259973406914]","[39.484896015449564, -0.3600977316592366]",10.200177177177181
"[39.469945418049086, -0.4193419167956435]","[39.502385856753996, -0.3580852148661272]",38.67522522522522
"[39.51487184049669, -0.41180745045138406]","[39.50687370181971, -0.41980546508165223]",13.843894894894895
"[39.48092889626033, -0.3896119407814517]","[39.46025816371994, -0.3664272746027374]",11.038879879879879
"[39.50653522652438, -0.41213334409471164]","[39.51259516113912, -0.46345763941966195]",21.36713213213213
"[39.50439552139929, -0.4132829959511123]","[39.51435155452171, -0.47347617731277153]",25.836762762762763
"[39.47285200235344, -0.41283773669562934]","[39.4649420287284, -0.3762831886650509]",13.346468468468471
"[39.470217271399804, -0.4148798157601855]","[39.445670966488166, -0.3432670150424248]",22.66238738738739
"[39.49154845917676, -0.3751422321347517]","[39.42575707010089, -0.3950966369513773]",32.220477477477466
"[39.5345400127275, -0.38339772522037124]","[39.49563113028203, -0.3483420657423635]",33.45690090090089
"[39.453084705465386, -0.37333679650930435]","[39.481954193164064, -0.406601843540712]",16.224282282282285
"[39.52349325431076, -0.3780867423573027]","[39.48389328376311, -0.36277831284378864]",19.0829099099099
"[39.463765167594424, -0.3407398070032982]","[39.51654741978532, -0.3684102222422555]",28.236078078078094
"[39.49931179553485, -0.38715222460380366]","[39.488204081375585, -0.3579204249891624]",10.853168168168171
"[39.4953769023298, -0.34643765531281545]","[39.449229133060385, -0.38766589104553956]",34.69154654654656
"[39.439482808329814, -0.3773524012796803]","[39.51088395843562, -0.40180059077528535]",30.708708708708716
"[39.48953893718993, -0.40041552335580344]","[39.46921512499376, -0.32731747812165096]",23.730258258258257
"[39.484682449546824, -0.3778539767246693]","[39.52960191338687, -0.3798087693757968]",18.445120120120123
"[39.478065424177586, -0.39104388239128374]","[39.46630452198109, -0.3390191734890607]",16.17036936936937
"[39.42148969344809, -0.40189099764578484]","[39.50721245699589, -0.4240911349248127]",42.68906006006008
"[39.49514601555467, -0.3599851427271211]","[39.463688134995344, -0.3969807305162377]",18.266003003002993
"[39.472852109872754, -0.3594710799032582]","[39.511023071325866, -0.37602876295056664]",17.96835135135135
"[39.42038459501648, -0.40234302488582707]","[39.459055799544785, -0.40076978128829716]",23.360180180180176
"[39.455239000095155, -0.46546878265694136]","[39.47711874714759, -0.42798588423907186]",21.33186786786787
"[39.51660488501473, -0.46685090409567437]","[39.50317755519577, -0.43772718061303517]",10.413546546546547
"[39.42242576844811, -0.3957121312680035]","[39.46415735822961, -0.399198275063404]",22.774630630630632
"[39.50553116809548, -0.4159559650462865]","[39.51549319852594, -0.45733694848509027]",19.694924924924926
"[39.47374696096664, -0.33609090006403963]","[39.521026019039326, -0.3858306694557154]",24.45004204204205
"[39.524896475240915, -0.4677339443113232]","[39.5092013410512, -0.43797126411088233]",12.614960960960964
"[39.46644924684471, -0.3656154154464281]","[39.44940856561326, -0.3889010239004501]",12.215237237237234
"[39.45170689298975, -0.33480705664630933]","[39.445903325642526, -0.3737752528077749]",13.4065045045045
"[39.46696945696871, -0.39813178488958806]","[39.47263826233319, -0.3602046073322989]",13.714588588588585
"[39.41735838744449, -0.3937881505948273]","[39.45521943371474, -0.3268854810058843]",31.59145045045044
"[39.476424669118444, -0.4200315227169521]","[39.467722335477774, -0.3615106191205731]",18.068651651651656
"[39.46305864105857, -0.3471945985220322]","[39.50145898017736, -0.4230898782381037]",28.608003003003013
"[39.492394895218936, -0.38199724226633763]","[39.460732938192336, -0.3788241070731114]",14.696816816816817
"[39.461211954344705, -0.40679192387813434]","[39.46564913180174, -0.37036627383158277]",11.462333333333332
"[39.478307844341636, -0.41516226914417786]","[39.45835427538407, -0.3614001033929572]",18.709063063063066
"[39.52343242366321, -0.3869267231260646]","[39.47281020460649, -0.3973617958233817]",21.487720720720727
"[39.50120357716543, -0.4430573325903362]","[39.50850266632594, -0.4105679001575597]",17.715321321321323
"[39.4880200947988, -0.3991041607151079]","[39.45816841393834, -0.38246930194752676]",11.98483183183183
"[39.526597178113214, -0.39238605834551865]","[39.47963099242912, -0.41424107270980826]",29.145708708708707
"[39.4617385459884, -0.40704610076437914]","[39.49748784893418, -0.39548875503952874]",16.35696696696697
"[39.47306958218127, -0.4175266484125262]","[39.41939617955964, -0.38817367912950107]",26.67385285285286
"[39.4953769023298, -0.34643765531281545]","[39.44940856561326, -0.3889010239004501]",34.95013813813816
"[39.48410762982113, -0.37568963233597147]","[39.447083872450165, -0.3987621028396902]",17.92247147147148
"[39.462175269407695, -0.33580270511268995]","[39.46927954657836, -0.3904912635870079]",16.24181681681682
